Protocol Name	Sample ID	Cell line	Cell Type	NF2 status	AC50 (uM)	CRC	Max Resp	Log AC50 (M)	Sample Name	AUC	AUC Fit	Gene Symbol
s-nf2-syn1-1	NCGC00346455-01	Syn1	menangioma	NF2 expressing 	5.257637	-2.2	36.911	-5.2792	Cobimetinib	441.66	439.937	MAP2K1
s-nf2-syn1-1	NCGC00346456-01	Syn1	menangioma	NF2 expressing 	2.3485	-1.2	73.818	-5.6292	Macitentan	505.821	503.813	EDNRA
s-nf2-syn1-1	NCGC00346457-01	Syn1	menangioma	NF2 expressing 	0.512372	-1.2	53.002	-6.2904	BAY-80-6946	416.776	416.457	PIK3CA
s-nf2-syn1-1	NCGC00346458-01	Syn1	menangioma	NF2 expressing 	14.818033	-2.2	62.674	-4.8292	MLN-2480	519.289	519.265	BRAF
s-nf2-syn1-1	NCGC00346459-01	Syn1	menangioma	NF2 expressing 	0.525764	-1.2	31.19	-6.2792	LY-2874455	245.297	246.829	
s-nf2-syn1-1	NCGC00346460-02	Syn1	menangioma	NF2 expressing 	1.177038	-1.2	38.043	-5.9292	BMS-536924	402.612	402.218	IGFR1
s-nf2-syn1-1	NCGC00346461-01	Syn1	menangioma	NF2 expressing 		4	119.75		NVP-AEW541	533.998	534.936	IGFR1
s-nf2-syn1-1	NCGC00346462-01	Syn1	menangioma	NF2 expressing 		4	88.725		Sofosbuvir	490.078	490.676	
s-nf2-syn1-1	NCGC00346463-01	Syn1	menangioma	NF2 expressing 	11.770382	-2.1	17.896	-4.9292	Nesbuvir	379.946	426.677	
s-nf2-syn1-1	NCGC00346464-01	Syn1	menangioma	NF2 expressing 		4	67		ARRY-520	271.693	273.666	KIF11
s-nf2-syn1-1	NCGC00346465-01	Syn1	menangioma	NF2 expressing 	2.63506	-1.2	39.241	-5.5792	GDC-0349	432.652	431.367	PIM3
s-nf2-syn1-1	NCGC00346467-01	Syn1	menangioma	NF2 expressing 		4	107.75		VCH-916	488.593	487.65	
s-nf2-syn1-1	NCGC00346468-01	Syn1	menangioma	NF2 expressing 		4	91.037		17 alpha-propionate	474.319	474.54	AR
s-nf2-syn1-1	NCGC00346469-01	Syn1	menangioma	NF2 expressing 	0.331734	-1.1	22.867	-6.4792	Delanzomib	334.469	332.758	PSMD1
s-nf2-syn1-1	NCGC00346470-01	Syn1	menangioma	NF2 expressing 	18.654798	-2.1	31.299	-4.7292	Zilpaterol	500.099	501.587	ADRB1
s-nf2-syn1-1	NCGC00346471-01	Syn1	menangioma	NF2 expressing 	0.833279	-1.2	46.915	-6.0792	Rebeccamycin	420.678	420.573	TOP1
s-nf2-syn1-1	NCGC00346474-01	Syn1	menangioma	NF2 expressing 		4	91.16		NMP	501.177	499.54	
s-nf2-syn1-1	NCGC00346475-01	Syn1	menangioma	NF2 expressing 	1.320659	-1.2	102.93	-5.8792	Birinapant	476.441	474.691	XIAP
s-nf2-syn1-1	NCGC00346476-01	Syn1	menangioma	NF2 expressing 		4	120.473		Telotristat etiprate	546.35	547.21	
s-nf2-syn1-1	NCGC00346477-01	Syn1	menangioma	NF2 expressing 		4	106.694		Emricasan	565.487	563.325	CASP1
s-nf2-syn1-1	NCGC00346478-02	Syn1	menangioma	NF2 expressing 	0.166261	-1.2	53.714	-6.7792	AST-1306	382.3	381.509	ERBB2
s-nf2-syn1-1	NCGC00346481-01	Syn1	menangioma	NF2 expressing 	1.86548	-2.4	65.49	-5.7292	Ridaforolimus	380.013	380.136	MTOR
s-nf2-syn1-1	NCGC00346482-01	Syn1	menangioma	NF2 expressing 		4	110.895		Mesna disulfide	542.349		
s-nf2-syn1-1	NCGC00346483-01	Syn1	menangioma	NF2 expressing 	0.074266	-1.2	47.563	-7.1292	AC-480	308.148	309.131	EGFR
s-nf2-syn1-1	NCGC00346484-01	Syn1	menangioma	NF2 expressing 		4	79.693		ZSTK-474	476.883	474.326	PIK3CA
s-nf2-syn1-1	NCGC00346485-01	Syn1	menangioma	NF2 expressing 	37.221216	-2.4	83.236	-4.4292	ADW-742	530.314	529.029	IGFR1
s-nf2-syn1-1	NCGC00346486-01	Syn1	menangioma	NF2 expressing 	3.317344	-1.1	11.65	-5.4792	Abexinostat	388.599	389.383	HDAC1
s-nf2-syn1-1	NCGC00346487-01	Syn1	menangioma	NF2 expressing 	0.14818	-1.1	6.707	-6.8292	Quisinostat hydrochloride	287.405	286.19	HDAC1
s-nf2-syn1-1	NCGC00346488-01	Syn1	menangioma	NF2 expressing 		4	101.914		MLN-8054	543.708	541.664	AURKA
s-nf2-syn1-1	NCGC00346489-01	Syn1	menangioma	NF2 expressing 		4	119.231		BTZ-10526043	502.938	504.355	
s-nf2-syn1-1	NCGC00346490-01	Syn1	menangioma	NF2 expressing 		4	110.922		OSU-03012	556.239	555.912	PDPK1
s-nf2-syn1-1	NCGC00346491-01	Syn1	menangioma	NF2 expressing 		4	97.196		Varespladib	563.559	561.637	PLA2G5
s-nf2-syn1-1	NCGC00346492-01	Syn1	menangioma	NF2 expressing 	0.512372	-1.2	48.219	-6.2904	XL-147	433.602	433.411	PIK3CA
s-nf2-syn1-1	NCGC00346493-01	Syn1	menangioma	NF2 expressing 	0.372212	-1.2	35.402	-6.4292	AT-9283	387.95	387.433	AURKA
s-nf2-syn1-1	NCGC00346494-01	Syn1	menangioma	NF2 expressing 	0.833279	-1.2	31.131	-6.0792	E-7010	379.089	379.839	TUBB
s-nf2-syn1-1	NCGC00346495-01	Syn1	menangioma	NF2 expressing 	0.186548	-1.2	35.957	-6.7292	TGX-221	314.319	313.956	PIK3CB
s-nf2-syn1-1	NCGC00346496-01	Syn1	menangioma	NF2 expressing 	2.956586	-1.2	37.134	-5.5292	WZ-3146	397.957	396.979	EGFR
s-nf2-syn1-1	NCGC00346497-01	Syn1	menangioma	NF2 expressing 	37.221216	-3	37.06	-4.4292	WZ-8040	436.715	436.131	EGFR
s-nf2-syn1-1	NCGC00346498-01	Syn1	menangioma	NF2 expressing 		4	124.028		Danoprevir	597.116	596.033	
s-nf2-syn1-1	NCGC00346499-01	Syn1	menangioma	NF2 expressing 	5.257637	-1.2	30.431	-5.2792	Ostarine	369.254	369.227	AR
s-nf2-syn1-1	NCGC00346500-01	Syn1	menangioma	NF2 expressing 	0.166261	-1.2	28.473	-6.7792	PIK-75	318.028	317.348	PIK3CA
s-nf2-syn1-1	NCGC00346501-01	Syn1	menangioma	NF2 expressing 	0.589917	-1.2	38.632	-6.2292	Bleomycin sulfate	367.306	366.059	
s-nf2-syn1-1	NCGC00346502-01	Syn1	menangioma	NF2 expressing 	2.3485	2.4	106.936	-5.6292	Dienogest	558.398	559.553	PGR
s-nf2-syn1-1	NCGC00346503-01	Syn1	menangioma	NF2 expressing 		4	119.344		Perifosine	593.24		PIK3CA
s-nf2-syn1-1	NCGC00346504-01	Syn1	menangioma	NF2 expressing 		4	84.107		Avagacestat	462.272	458.83	NOTCH1
s-nf2-syn1-1	NCGC00346505-01	Syn1	menangioma	NF2 expressing 		4	45.348		Epothilone A	204.097	201.683	TUBB
s-nf2-syn1-1	NCGC00346506-01	Syn1	menangioma	NF2 expressing 	0.417629	-1.4	54.852	-6.3792	LY-2886721	400.536	396.399	BACE1
s-nf2-syn1-1	NCGC00346507-01	Syn1	menangioma	NF2 expressing 		4	90		AMG-208	544.736	543.804	MET
s-nf2-syn1-1	NCGC00346508-01	Syn1	menangioma	NF2 expressing 	4.176289	-1.1	27.866	-5.3792	TG-100115	424.011	424.172	PIK3CA
s-nf2-syn1-1	NCGC00346509-01	Syn1	menangioma	NF2 expressing 	1.177038	-1.1	30.167	-5.9292	GSK-615	419.475	418.123	PIK3CA
s-nf2-syn1-1	NCGC00346510-01	Syn1	menangioma	NF2 expressing 		4	69.891		MGCD-265	441.32	440.181	
s-nf2-syn1-1	NCGC00346511-01	Syn1	menangioma	NF2 expressing 	0.166261	-1.2	35.511	-6.7792	ON-01910	379.292	378.92	PLK1
s-nf2-syn1-1	NCGC00346512-01	Syn1	menangioma	NF2 expressing 		4	119.098		BMS-707035	515.301	512.75	
s-nf2-syn1-1	NCGC00346513-01	Syn1	menangioma	NF2 expressing 	16.626107	-2.2	23.301	-4.7792	Amonafide	436.783	434.145	TOP2A
s-nf2-syn1-1	NCGC00346514-01	Syn1	menangioma	NF2 expressing 		4	78.736		Bafetinib	508.096	505.777	
s-nf2-syn1-1	NCGC00346515-01	Syn1	menangioma	NF2 expressing 		4	105.385		Biapenem	619.637	619.576	
s-nf2-syn1-1	NCGC00346516-01	Syn1	menangioma	NF2 expressing 	37.221216	-2.4	75.388	-4.4292	Cefoselis sulfate	492.838	492.674	
s-nf2-syn1-1	NCGC00346517-01	Syn1	menangioma	NF2 expressing 	1.320659	1.2	98.257	-5.8792	Daptomycin	499.833	502.219	
s-nf2-syn1-1	NCGC00346518-01	Syn1	menangioma	NF2 expressing 		4	98.225		Meropenem	445.004	445.514	
s-nf2-syn1-1	NCGC00346519-01	Syn1	menangioma	NF2 expressing 		4	94.557		Teicoplanin	492.527	495.057	
s-nf2-syn1-1	NCGC00346520-01	Syn1	menangioma	NF2 expressing 		4	122.064		Bimatoprost	577.511	577.111	
s-nf2-syn1-1	NCGC00346521-01	Syn1	menangioma	NF2 expressing 		4	105.35		Risedronate sodium	532.387	532.327	FDPS
s-nf2-syn1-1	NCGC00346522-01	Syn1	menangioma	NF2 expressing 	37.221216	-3	31.303	-4.4292	A-922500	504.045	505.299	DGAT1
s-nf2-syn1-1	NCGC00346523-01	Syn1	menangioma	NF2 expressing 	14.818033	-2.1	5.618	-4.8292	Azalomycin-B	493.18	491.716	
s-nf2-syn1-1	NCGC00346524-01	Syn1	menangioma	NF2 expressing 		4	103.21		Nanchangmycin	532.445		
s-nf2-syn1-1	NCGC00346525-01	Syn1	menangioma	NF2 expressing 	2.3485	-1.2	83.607	-5.6292	Aurora A Inhibitor I	507.661	506.408	AURKA
s-nf2-syn1-1	NCGC00346526-01	Syn1	menangioma	NF2 expressing 	1.320659	-1.2	55.788	-5.8792	PHA-680632	432.608	432.533	AURKA
s-nf2-syn1-1	NCGC00346527-01	Syn1	menangioma	NF2 expressing 		4	108.658		FG-4592	547.606	547.948	HIF1A
s-nf2-syn1-1	NCGC00346529-01	Syn1	menangioma	NF2 expressing 	18.654798	-2.4	50.034	-4.7292	Safinamide mesilate	403.155	402.056	
s-nf2-syn1-1	NCGC00346530-01	Syn1	menangioma	NF2 expressing 	6.618972	-2.2	52.941	-5.1792	Pimasertib	404.146	404.808	MAP2K1
s-nf2-syn1-1	NCGC00346531-01	Syn1	menangioma	NF2 expressing 	0.525764	-1.2	77.726	-6.2792	Oligomycin A	465.165	464.617	
s-nf2-syn1-1	NCGC00346532-01	Syn1	menangioma	NF2 expressing 		4	94.509		Lomibuvir	471.04	470.723	
s-nf2-syn1-1	NCGC00346533-01	Syn1	menangioma	NF2 expressing 	26.350603	-3	72.314	-4.5792	Daclatasvir dihydrochloride	559.531	558.817	
s-nf2-syn1-1	NCGC00346534-01	Syn1	menangioma	NF2 expressing 	7.426609	-3	124.942	-5.1292	MC-1568	469.42	467.996	HDAC2
s-nf2-syn1-1	NCGC00346535-01	Syn1	menangioma	NF2 expressing 	1.320659	-1.2	36.55	-5.8792	IVX-214	416.593	416.789	PLK1
s-nf2-syn1-1	NCGC00346536-01	Syn1	menangioma	NF2 expressing 	0.742661	-1.2	31.865	-6.1292	PIK-93	389.833	390.154	PIK3CA
s-nf2-syn1-1	NCGC00346537-01	Syn1	menangioma	NF2 expressing 		4	76.472		LY-2228820	457.49	458.901	MAPK14
s-nf2-syn1-1	NCGC00346538-01	Syn1	menangioma	NF2 expressing 		4	124.556		Natamycin	617.506	615.022	
s-nf2-syn1-1	NCGC00346539-01	Syn1	menangioma	NF2 expressing 		4	108.487		CCT-129202	570.985	569.351	AURKA
s-nf2-syn1-1	NCGC00346540-01	Syn1	menangioma	NF2 expressing 		4	75.914		Fesoterodine fumarate	418.557	421.504	
s-nf2-syn1-1	NCGC00346541-01	Syn1	menangioma	NF2 expressing 	16.626107	-2.2	35.804	-4.7792	XL-765	445.251	446.204	MTOR
s-nf2-syn1-1	NCGC00346542-01	Syn1	menangioma	NF2 expressing 	0.833279	-1.2	69.971	-6.0792	Hesperadin	457.16	458.13	AURKA
s-nf2-syn1-1	NCGC00346543-01	Syn1	menangioma	NF2 expressing 	6.618972	-2.2	90.261	-5.1792	BIX 02188	517.657	519.137	MAP2K5
s-nf2-syn1-1	NCGC00346544-01	Syn1	menangioma	NF2 expressing 	29.565863	-3	50.898	-4.5292	BIX 02189	555.987	552.503	MAP2K5
s-nf2-syn1-1	NCGC00346545-01	Syn1	menangioma	NF2 expressing 		4	117.421		Telaprevir	589.435	590.439	
s-nf2-syn1-1	NCGC00346546-01	Syn1	menangioma	NF2 expressing 		4	102.48		MK-3207	521.872		
s-nf2-syn1-1	NCGC00346547-01	Syn1	menangioma	NF2 expressing 		4	117.136		PHT-427	556.083		PDPK1
s-nf2-syn1-1	NCGC00346548-01	Syn1	menangioma	NF2 expressing 		4	87.597		KRN-633	464.664	462.408	FLT1
s-nf2-syn1-1	NCGC00346549-01	Syn1	menangioma	NF2 expressing 	5.257637	-2.2	57.509	-5.2792	AT-7867	461.777	458.372	AKT1
s-nf2-syn1-1	NCGC00346550-01	Syn1	menangioma	NF2 expressing 	0.417629	-1.1	5.181	-6.3792	Lumacaftor	310.456	309.41	CFTR
s-nf2-syn1-1	NCGC00346551-01	Syn1	menangioma	NF2 expressing 		4	106.275		Pomalidomide	495.108	494.984	TNF
s-nf2-syn1-1	NCGC00346552-01	Syn1	menangioma	NF2 expressing 	0.037221	-1.2	32.191	-7.4292	PD-318088	239.416	238.248	MAP2K1
s-nf2-syn1-1	NCGC00346553-01	Syn1	menangioma	NF2 expressing 	1.049036	-1.4	54.402	-5.9792	BS-181	443.882	444.754	CDK7
s-nf2-syn1-1	NCGC00346554-01	Syn1	menangioma	NF2 expressing 	29.565863	-3	34.871	-4.5292	Tie-2 kinase inhibitor	456.731	454.86	TEK
s-nf2-syn1-1	NCGC00346555-01	Syn1	menangioma	NF2 expressing 		4	123.078		Apixaban	537.002		F10
s-nf2-syn1-1	NCGC00346556-01	Syn1	menangioma	NF2 expressing 	2.093103	-1.2	67.714	-5.6792	Semagacestat	435.857	434.581	NOTCH1
s-nf2-syn1-1	NCGC00346557-01	Syn1	menangioma	NF2 expressing 	20.931028	-3	66.279	-4.6792	Erteberel	461.112	459.478	ESR1
s-nf2-syn1-1	NCGC00346558-01	Syn1	menangioma	NF2 expressing 	16.626107	-2.2	55.381	-4.7792	Silodosin	469.823	468.747	ADRA1A
s-nf2-syn1-1	NCGC00346559-01	Syn1	menangioma	NF2 expressing 		4	87.463		Erythromycin	476.775	474.893	NFKB1
s-nf2-syn1-1	NCGC00346560-01	Syn1	menangioma	NF2 expressing 		4	111.203		Telbivudine	471.938	469.742	
s-nf2-syn1-1	NCGC00346561-01	Syn1	menangioma	NF2 expressing 		4	89.688		Emtricitabine	502.239	502.653	TERT
s-nf2-syn1-1	NCGC00346562-01	Syn1	menangioma	NF2 expressing 		4	127.215		Cefditoren pivoxil	566.698	564.424	
s-nf2-syn1-1	NCGC00346563-01	Syn1	menangioma	NF2 expressing 	0.23485	-1.2	60.438	-6.6292	Teniposide	381.896	380.409	TOP2A
s-nf2-syn1-1	NCGC00346565-01	Syn1	menangioma	NF2 expressing 		4	118.602		Elvitegravir	549.654	550.443	
s-nf2-syn1-1	NCGC00346566-01	Syn1	menangioma	NF2 expressing 	37.221216	-2.4	82.486	-4.4292	Roflumilast	511.277	510.857	PDE4A
s-nf2-syn1-1	NCGC00346567-01	Syn1	menangioma	NF2 expressing 	0.742661	-1.2	26.062	-6.1292	AZD-8330	319.821	319.522	MAP2K1
s-nf2-syn1-1	NCGC00346568-01	Syn1	menangioma	NF2 expressing 		4	82.68		GSK-1292263A	479.163	478.086	GPR119
s-nf2-syn1-1	NCGC00346569-01	Syn1	menangioma	NF2 expressing 	16.626107	-2.4	82.684	-4.7792	KW-2449	518.371	574.557	
s-nf2-syn1-1	NCGC00346570-01	Syn1	menangioma	NF2 expressing 		4	88.066		Tebipenem pivoxil	477.234	476.173	
s-nf2-syn1-1	NCGC00346571-01	Syn1	menangioma	NF2 expressing 		4	58.832		SB-743921	264.948		KIF11
s-nf2-syn1-1	NCGC00346572-01	Syn1	menangioma	NF2 expressing 		4	107.105		Avasimibe	574.581	573.355	CYP2C9
s-nf2-syn1-1	NCGC00346573-01	Syn1	menangioma	NF2 expressing 	0.023485	-1.2	50.82	-7.6292	Sapitinib	348.309	349.178	ERBB2
s-nf2-syn1-1	NCGC00346574-01	Syn1	menangioma	NF2 expressing 	0.06619	-1.2	49.48	-7.1792	Lexibulin hydrochloride	304.212	304.34	TUBB
s-nf2-syn1-1	NCGC00346575-01	Syn1	menangioma	NF2 expressing 		4	98.273		Dabigatran	569.183	574.18	
s-nf2-syn1-1	NCGC00346576-01	Syn1	menangioma	NF2 expressing 		4	66.476		A-966492	409.271	408.019	PARP1
s-nf2-syn1-1	NCGC00346577-01	Syn1	menangioma	NF2 expressing 	2.63506	2.4	92.012	-5.5792	RAF-265 derivative	577.797	578.783	BRAF
s-nf2-syn1-1	NCGC00346578-01	Syn1	menangioma	NF2 expressing 	18.654798	-2.2	34.342	-4.7292	OSI-420	460.102	459.477	EGFR
s-nf2-syn1-1	NCGC00346579-01	Syn1	menangioma	NF2 expressing 	0.074266	-1.2	59.906	-7.1292	PIK-293	359.393	360.521	PIK3CA
s-nf2-syn1-1	NCGC00346580-01	Syn1	menangioma	NF2 expressing 	0.033173	-1.2	45.507	-7.4792	Vinflunine	295.894	298.061	TUBB
s-nf2-syn1-1	NCGC00346581-01	Syn1	menangioma	NF2 expressing 	7.426609	-1.1	20.051	-5.1292	AZ-960	472.879	470.148	JAK2
s-nf2-syn1-1	NCGC00346582-01	Syn1	menangioma	NF2 expressing 	0.06619	-1.2	80.566	-7.1792	Mubritinib	428.189	427.083	ERBB2
s-nf2-syn1-1	NCGC00346583-01	Syn1	menangioma	NF2 expressing 	20.931028	-2.2	57.379	-4.6792	Amygdalin	468.109	467.195	CASP3
s-nf2-syn1-1	NCGC00346584-01	Syn1	menangioma	NF2 expressing 	0.20931	1.2	120.779	-6.6792	Asiatic acid	516.176	515.316	
s-nf2-syn1-1	NCGC00346585-01	Syn1	menangioma	NF2 expressing 		4	109.973		PNU-200577	526.951		
s-nf2-syn1-1	NCGC00346586-01	Syn1	menangioma	NF2 expressing 		4	120.682		Baicalin	605.359		
s-nf2-syn1-1	NCGC00346587-01	Syn1	menangioma	NF2 expressing 		4	109.032		Bergenin	534.086		PTP4A1
s-nf2-syn1-1	NCGC00346588-01	Syn1	menangioma	NF2 expressing 		4	112.269		Bilobalide	582.105		GABRA1
s-nf2-syn1-1	NCGC00346589-01	Syn1	menangioma	NF2 expressing 		4	98.503		Cinchonidine	534.349	535.772	
s-nf2-syn1-1	NCGC00346590-01	Syn1	menangioma	NF2 expressing 		4	79.646		Artenimol	449.883	447.947	
s-nf2-syn1-1	NCGC00346591-01	Syn1	menangioma	NF2 expressing 		4	110.309		Rotundine	551.561		
s-nf2-syn1-1	NCGC00346592-01	Syn1	menangioma	NF2 expressing 	18.654798	-2.2	34.312	-4.7292	Icariin	453.397	454.467	PDE5A
s-nf2-syn1-1	NCGC00346593-01	Syn1	menangioma	NF2 expressing 	7.426609	-3	72.8	-5.1292	Matrine	377.541	374.769	OPRK1
s-nf2-syn1-1	NCGC00346594-01	Syn1	menangioma	NF2 expressing 		4	112.224		Oleanolic acid	553.577		PLA2G5
s-nf2-syn1-1	NCGC00346595-01	Syn1	menangioma	NF2 expressing 	29.565863	-3	68.788	-4.5292	Oridonin	572.911	571.179	NFE2L3
s-nf2-syn1-1	NCGC00346596-01	Syn1	menangioma	NF2 expressing 	20.931028	-2.4	65.271	-4.6792	Oxymatrine	430.575	431.072	OPRM1
s-nf2-syn1-1	NCGC00346597-01	Syn1	menangioma	NF2 expressing 		4	102.962		Puerarin	526.284	526.43	
s-nf2-syn1-1	NCGC00346598-01	Syn1	menangioma	NF2 expressing 		4	104.291		Shikimic acid	510.814		
s-nf2-syn1-1	NCGC00346600-01	Syn1	menangioma	NF2 expressing 		4	103.251		Dioscin	491.135	491.47	PRDX1
s-nf2-syn1-1	NCGC00346602-01	Syn1	menangioma	NF2 expressing 		4	96.672		Lappaconitine	511.007	512.58	
s-nf2-syn1-1	NCGC00346604-01	Syn1	menangioma	NF2 expressing 		4	102.297		Dihydromyricetin	547.146		GABRA1
s-nf2-syn1-1	NCGC00346605-01	Syn1	menangioma	NF2 expressing 		4	97.779		Sodium Danshensu	543.476	542.256	NR1I2
s-nf2-syn1-1	NCGC00346606-01	Syn1	menangioma	NF2 expressing 		4	75.24		Cyclovirobuxin D	443.006	442.535	
s-nf2-syn1-1	NCGC00346607-01	Syn1	menangioma	NF2 expressing 	0.007427	1.2	102.863	-8.1292	Curcumol	478.319	477.025	
s-nf2-syn1-1	NCGC00346608-01	Syn1	menangioma	NF2 expressing 		4	108.358		Astragaloside A	560.842	558.703	
s-nf2-syn1-1	NCGC00346609-01	Syn1	menangioma	NF2 expressing 		4	91.251		Gentamycin sulfate	477.584	475.869	
s-nf2-syn1-1	NCGC00346610-01	Syn1	menangioma	NF2 expressing 		4	104.267		Pantothenic acid	528.451		
s-nf2-syn1-1	NCGC00346612-01	Syn1	menangioma	NF2 expressing 		4	73.064		LY-2140023	415.246	413.378	GRM2
s-nf2-syn1-1	NCGC00346613-01	Syn1	menangioma	NF2 expressing 	6.618972	2.4	109.966	-5.1792	Disufenton sodium	512.13	511.324	
s-nf2-syn1-1	NCGC00346614-01	Syn1	menangioma	NF2 expressing 	0.295659	-1.2	71.812	-6.5292	PIK-294	440.229	439.635	PIK3CA
s-nf2-syn1-1	NCGC00346615-01	Syn1	menangioma	NF2 expressing 	33.173444	-3	68.074	-4.4792	TAME	549.942	547.528	ANAPC1
s-nf2-syn1-1	NCGC00346617-01	Syn1	menangioma	NF2 expressing 	14.818033	-2.2	45.748	-4.8292	AZD-5438	535.216	534.269	CDK1
s-nf2-syn1-1	NCGC00346618-01	Syn1	menangioma	NF2 expressing 		4	101.589		Omecamtiv mecarbil	503.415	504.272	MYH7
s-nf2-syn1-1	NCGC00346619-01	Syn1	menangioma	NF2 expressing 	1.177038	-1.1	10.514	-5.9292	PP-121	342.086	341.065	PDGFRA
s-nf2-syn1-1	NCGC00346620-01	Syn1	menangioma	NF2 expressing 		4	124.489		GSK-256066	541.545	540.758	PDE4A
s-nf2-syn1-1	NCGC00346621-01	Syn1	menangioma	NF2 expressing 	13.206586	-2.2	73.728	-4.8792	CCT-128930	531.308	530.101	AKT1
s-nf2-syn1-1	NCGC00346622-01	Syn1	menangioma	NF2 expressing 	2.3485	-1.2	68.916	-5.6292	Fostamatinib disodium	457.288	455.919	SYK
s-nf2-syn1-1	NCGC00346623-01	Syn1	menangioma	NF2 expressing 		4	124.263		BMS-378806	593.966		
s-nf2-syn1-1	NCGC00346624-01	Syn1	menangioma	NF2 expressing 	18.654798	-2.2	83.426	-4.7292	A-66	551.711	552.207	PIK3CA
s-nf2-syn1-1	NCGC00346625-01	Syn1	menangioma	NF2 expressing 		4	77.865		CAY10505	499.294	498.394	PIK3CG
s-nf2-syn1-1	NCGC00346626-01	Syn1	menangioma	NF2 expressing 	14.818033	-2.2	40.655	-4.8292	CHIR-124	435.313	435.739	CHEK1
s-nf2-syn1-1	NCGC00346627-01	Syn1	menangioma	NF2 expressing 	1.817964	-2.2	86.636	-5.7404	CX-5461	535.646	535.722	POLR2A
s-nf2-syn1-1	NCGC00346628-01	Syn1	menangioma	NF2 expressing 	4.176289	-1.4	79.727	-5.3792	LY-2608204	477.224	477.089	GCK
s-nf2-syn1-1	NCGC00346629-01	Syn1	menangioma	NF2 expressing 		4	128.769		Dolutegravir	605.573		
s-nf2-syn1-1	NCGC00346630-01	Syn1	menangioma	NF2 expressing 		4	95.452		MP-10	482.711	483.079	PDE10A
s-nf2-syn1-1	NCGC00346631-01	Syn1	menangioma	NF2 expressing 		4	106.114		Orteronel	480.362	479.595	
s-nf2-syn1-1	NCGC00346632-01	Syn1	menangioma	NF2 expressing 	7.426609	-1.2	44.408	-5.1292	R-547	515.933	514.356	CDK1
s-nf2-syn1-1	NCGC00346633-01	Syn1	menangioma	NF2 expressing 		4	66.295		SNX-2112	396.848	393.671	HSP90AB1
s-nf2-syn1-1	NCGC00346634-01	Syn1	menangioma	NF2 expressing 	0.934955	-1.2	32.848	-6.0292	WAY-600	354.302	354.642	MTOR
s-nf2-syn1-1	NCGC00346635-01	Syn1	menangioma	NF2 expressing 	0.037221	-1.2	40.1	-7.4292	WYE-125132	283.145	282.577	MTOR
s-nf2-syn1-1	NCGC00346636-01	Syn1	menangioma	NF2 expressing 	0.525764	-1.2	43.989	-6.2792	WYE-687	396.264	394.192	MTOR
s-nf2-syn1-1	NCGC00346637-01	Syn1	menangioma	NF2 expressing 		4	119.317		Odanacatib	578.436		CTSK
s-nf2-syn1-1	NCGC00346638-01	Syn1	menangioma	NF2 expressing 	18.654798	-2.1	43.089	-4.7292	TWS-119	555.357	554.374	GSK3B
s-nf2-syn1-1	NCGC00346639-01	Syn1	menangioma	NF2 expressing 	4.685874	-2.2	130.342	-5.3292	Dimethyl fumarate	501.942	500.491	NFKB1
s-nf2-syn1-1	NCGC00346640-01	Syn1	menangioma	NF2 expressing 		4	65.569		SNX-5422	423.07	420.857	HSP90AB1
s-nf2-syn1-1	NCGC00346641-01	Syn1	menangioma	NF2 expressing 		4	104.838		ADL-5859	544.071	542.746	OPRD1
s-nf2-syn1-1	NCGC00346642-01	Syn1	menangioma	NF2 expressing 		4	88.79		PHA-665752	508.075	505.856	MET
s-nf2-syn1-1	NCGC00346643-01	Syn1	menangioma	NF2 expressing 	4.176289	-1.2	64.553	-5.3792	Geldanamycin	461.414	459.106	HSP90AB1
s-nf2-syn1-1	NCGC00346644-01	Syn1	menangioma	NF2 expressing 	0.083328	-1.2	30.828	-7.0792	KX-01	340.311	336.886	SRC
s-nf2-syn1-1	NCGC00346645-01	Syn1	menangioma	NF2 expressing 	1.320659	-1.2	23.049	-5.8792	TAK-901	347.297	348.831	AURKA
s-nf2-syn1-1	NCGC00346646-01	Syn1	menangioma	NF2 expressing 	5.257637	-2.2	69.22	-5.2792	CP-91149	444.745	442.853	PYGL
s-nf2-syn1-1	NCGC00346647-01	Syn1	menangioma	NF2 expressing 		4	96.195		GSK1838705A	537.897	538.146	IGFR1
s-nf2-syn1-1	NCGC00346648-01	Syn1	menangioma	NF2 expressing 	5.257637	-2.2	40.405	-5.2792	GSK-1070916A	425.663	424.651	AURKB
s-nf2-syn1-1	NCGC00346649-01	Syn1	menangioma	NF2 expressing 	0.018655	-1.2	38.963	-7.7292	PKI-402	286.667	285.91	PIK3CA
s-nf2-syn1-1	NCGC00346650-01	Syn1	menangioma	NF2 expressing 	0.263506	-1.2	66.794	-6.5792	CH-5132799	404.25	403.394	PIK3CA
s-nf2-syn1-1	NCGC00346651-01	Syn1	menangioma	NF2 expressing 	23.485	-2.2	34.675	-4.6292	Nepicastat hydrochloride	451.881	450.897	
s-nf2-syn1-1	NCGC00346652-01	Syn1	menangioma	NF2 expressing 	0.934955	-1.2	49.73	-6.0292	PF-03814735	460.076	460.091	AURKA
s-nf2-syn1-1	NCGC00346653-01	Syn1	menangioma	NF2 expressing 	0.742661	-1.2	47.008	-6.1292	SCH-900776	421.088	421.174	CHEK1
s-nf2-syn1-1	NCGC00346654-01	Syn1	menangioma	NF2 expressing 	0.016626	-1.2	30.048	-7.7792	INK-128	253.837	252.26	MTOR
